repetition,model_type,lead_time,cycle,activation,num_layers,neurons,dropout,loss_value,val_mae,val_mae12,val_me,val_me12,val_mape,mae_2021,mae12_2021,me_2021,me12_2021,mape_2021,metrics,timestamp,status,duration_sec
3.0,MAPE,6.0,0.0,relu,2.0,256.0,0.0,1.7035760879516602,0.3370257019996643,0.4394541680812835,0.021431708405045,-0.1099964346116178,1.7035760879516602,0.3472486138343811,0.4779076874256134,0.0598327439601161,-0.0443250832708848,2.04688024520874,"{""loss"": 1.5942655801773071, ""mape"": 1.5942655801773071, ""mae"": 0.31906190514564514, ""val_loss"": 1.7035760879516602, ""val_mape"": 1.7035760879516602, ""val_mae"": 0.3370257019996643, ""lr"": 9.999999747378752e-06, ""val_mae12"": 0.43945416808128357, ""val_me"": 0.021431708405045064, ""val_me12"": -0.10999643461161789, ""mape_2021"": 2.0468802452087402, ""mae_2021"": 0.3472486138343811, ""mae12_2021"": 0.4779076874256134, ""me_2021"": 0.05983274396011611, ""me12_2021"": -0.04432508327088483, ""epochs_trained"": 1697}",2026-07-04T15:01:20.994402,completed,169.5
2.0,MAPE,6.0,0.0,leaky_relu,1.0,16.0,0.0,1.7517398595809937,0.3429590761661529,0.4397171139717102,0.0574516362623031,-0.0273153047947618,1.7517398595809937,0.3599985837936401,0.4511350393295288,0.0752341757953523,-0.121284688806584,2.219590663909912,"{""loss"": 1.8181681632995605, ""mape"": 1.8181681632995605, ""mae"": 0.35406866669654846, ""val_loss"": 1.7517398595809937, ""val_mape"": 1.7517398595809937, ""val_mae"": 0.34295907616615295, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.4397171139717102, ""val_me"": 0.057451636262303124, ""val_me12"": -0.027315304794761883, ""mape_2021"": 2.219590663909912, ""mae_2021"": 0.35999858379364014, ""mae12_2021"": 0.4511350393295288, ""me_2021"": 0.07523417579535238, ""me12_2021"": -0.12128468880658409, ""epochs_trained"": 5002}",2026-07-04T12:36:57.877602,completed,218.9
2.0,MAPE,6.0,0.0,relu,1.0,256.0,0.0,2.556201696395874,0.5571854114532471,0.4423128366470337,-0.0291442234619186,-0.1410628787514565,2.556201696395874,0.5574845671653748,0.5433749556541443,0.0357562383382571,-0.2624613788436359,3.059671401977539,"{""loss"": 2.415356397628784, ""mape"": 2.415356397628784, ""mae"": 0.5135504603385925, ""val_loss"": 2.556201696395874, ""val_mape"": 2.556201696395874, ""val_mae"": 0.5571854114532471, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.4423128366470337, ""val_me"": -0.029144223461918632, ""val_me12"": -0.1410628787514565, ""mape_2021"": 3.059671401977539, ""mae_2021"": 0.5574845671653748, ""mae12_2021"": 0.5433749556541443, ""me_2021"": 0.03575623833825711, ""me12_2021"": -0.2624613788436359, ""epochs_trained"": 4935}",2026-07-04T12:18:47.100855,completed,318.8
3.0,MAPE,6.0,0.0,selu,2.0,64.0,0.0,1.8083633184432983,0.3589046597480774,0.4456185698509216,0.0452214368985334,-0.0236562509206647,1.8083633184432983,0.3980931937694549,0.4870361983776092,0.0814830167532632,-0.1196144985009625,2.327164888381958,"{""loss"": 1.8375434875488281, ""mape"": 1.8375434875488281, ""mae"": 0.3579549491405487, ""val_loss"": 1.8083633184432983, ""val_mape"": 1.8083633184432983, ""val_mae"": 0.3589046597480774, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.44561856985092163, ""val_me"": 0.04522143689853345, ""val_me12"": -0.023656250920664704, ""mape_2021"": 2.327164888381958, ""mae_2021"": 0.39809319376945496, ""mae12_2021"": 0.48703619837760925, ""me_2021"": 0.08148301675326323, ""me12_2021"": -0.11961449850096255, ""epochs_trained"": 2974}",2026-07-04T15:19:28.501283,completed,132.9
3.0,MAPE,6.0,0.0,leaky_relu,2.0,256.0,0.0,1.8036555051803589,0.360054463148117,0.4472157061100006,0.0035691740458963,-0.0928016903485319,1.8036555051803589,0.3567313551902771,0.5253154039382935,0.0542548389621138,-0.1585588160462904,2.215527534484864,"{""loss"": 1.67879319190979, ""mape"": 1.67879319190979, ""mae"": 0.3360162079334259, ""val_loss"": 1.8036555051803589, ""val_mape"": 1.8036555051803589, ""val_mae"": 0.36005446314811707, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.4472157061100006, ""val_me"": 0.0035691740458963796, ""val_me12"": -0.09280169034853199, ""mape_2021"": 2.2155275344848633, ""mae_2021"": 0.3567313551902771, ""mae12_2021"": 0.5253154039382935, ""me_2021"": 0.054254838962113874, ""me12_2021"": -0.15855881604629044, ""epochs_trained"": 2037}",2026-07-04T15:12:06.321809,completed,150.4
2.0,MAPE,6.0,0.0,selu,2.0,128.0,0.0,1.808496236801148,0.3579735159873962,0.452279657125473,0.0604222121662753,-0.046679587334442,1.808496236801148,0.3934862017631531,0.5709482431411743,0.0961705973083342,-0.1513794447235438,2.418564796447754,"{""loss"": 1.7747952938079834, ""mape"": 1.7747952938079834, ""mae"": 0.3484611213207245, ""val_loss"": 1.8084962368011475, ""val_mape"": 1.8084962368011475, ""val_mae"": 0.35797351598739624, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.452279657125473, ""val_me"": 0.06042221216627539, ""val_me12"": -0.046679587334442024, ""mape_2021"": 2.418564796447754, ""mae_2021"": 0.3934862017631531, ""mae12_2021"": 0.5709482431411743, ""me_2021"": 0.09617059730833426, ""me12_2021"": -0.1513794447235438, ""epochs_trained"": 1890}",2026-07-04T12:49:15.917015,completed,101.2
2.0,MAPE,6.0,0.0,selu,1.0,16.0,0.0,1.9919955730438232,0.4079829752445221,0.4536746144294739,0.0467546516140082,0.0241279855902012,1.9919955730438232,0.4245000779628753,0.4771808087825775,0.0658838491007143,-0.0173267454642339,2.435328245162964,"{""loss"": 2.0963523387908936, ""mape"": 2.0963523387908936, ""mae"": 0.42249563336372375, ""val_loss"": 1.9919955730438232, ""val_mape"": 1.9919955730438232, ""val_mae"": 0.4079829752445221, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.4536746144294739, ""val_me"": 0.04675465161400825, ""val_me12"": 0.024127985590201215, ""mape_2021"": 2.435328245162964, ""mae_2021"": 0.42450007796287537, ""mae12_2021"": 0.4771808087825775, ""me_2021"": 0.06588384910071433, ""me12_2021"": -0.01732674546423394, ""epochs_trained"": 2637}",2026-07-04T12:44:04.961795,completed,114.9
3.0,MAPE,6.0,0.0,selu,2.0,32.0,0.0,1.7945308685302734,0.3546310067176819,0.4540072977542877,0.0554400995843515,-0.0705661251304365,1.7945308685302734,0.3885694146156311,0.5085989236831665,0.0798502610900982,-0.2086496893498031,2.356750965118408,"{""loss"": 1.8267356157302856, ""mape"": 1.8267356157302856, ""mae"": 0.3568419814109802, ""val_loss"": 1.7945308685302734, ""val_mape"": 1.7945308685302734, ""val_mae"": 0.3546310067176819, ""lr"": 9.999999747378752e-06, ""val_mae12"": 0.4540072977542877, ""val_me"": 0.055440099584351595, ""val_me12"": -0.0705661251304365, ""mape_2021"": 2.356750965118408, ""mae_2021"": 0.3885694146156311, ""mae12_2021"": 0.5085989236831665, ""me_2021"": 0.07985026109009827, ""me12_2021"": -0.20864968934980316, ""epochs_trained"": 4529}",2026-07-04T15:20:14.868077,completed,179.3
1.0,MAPE,6.0,1.0,selu,1.0,256.0,0.0,2.056044578552246,0.4238351285457611,0.4599953591823578,0.03614536532408,0.0260484096099028,2.056044578552246,0.3923090398311615,0.4728851914405823,0.0623330016105288,0.1228613938816768,2.322788953781128,"{""loss"": 1.8156687021255493, ""mape"": 1.8156687021255493, ""mae"": 0.36323320865631104, ""val_loss"": 2.056044578552246, ""val_mape"": 2.056044578552246, ""val_mae"": 0.4238351285457611, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.4599953591823578, ""val_me"": 0.036145365324080095, ""val_me12"": 0.02604840960990281, ""mape_2021"": 2.322788953781128, ""mae_2021"": 0.3923090398311615, ""mae12_2021"": 0.4728851914405823, ""me_2021"": 0.06233300161052886, ""me12_2021"": 0.12286139388167687, ""epochs_trained"": 1157}",2026-07-04T10:57:00.578267,completed,82.7
3.0,MAPE,6.0,1.0,relu,1.0,16.0,0.0,2.049633264541626,0.4198451340198517,0.4755750298500061,0.0658549984881964,0.0139775273677543,2.049633264541626,0.40253546833992,0.4826639890670776,0.0357411952229043,-0.0650287974393429,2.349049568176269,"{""loss"": 1.8345478773117065, ""mape"": 1.8345478773117065, ""mae"": 0.3584653437137604, ""val_loss"": 2.049633264541626, ""val_mape"": 2.049633264541626, ""val_mae"": 0.4198451340198517, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.4755750298500061, ""val_me"": 0.06585499848819643, ""val_me12"": 0.013977527367754315, ""mape_2021"": 2.3490495681762695, ""mae_2021"": 0.40253546833992004, ""mae12_2021"": 0.48266398906707764, ""me_2021"": 0.03574119522290437, ""me12_2021"": -0.06502879743934291, ""epochs_trained"": 3635}",2026-07-04T15:27:09.489704,completed,171.9
2.0,MAPE,6.0,1.0,leaky_relu,2.0,16.0,0.0,2.0318639278411865,0.4166083931922912,0.4778981208801269,0.0729016674792503,-0.0112544652828516,2.0318639278411865,0.3851571977138519,0.5207560658454895,0.0618173362915599,-0.0655570397404007,2.2935333251953125,"{""loss"": 1.8449198007583618, ""mape"": 1.8449198007583618, ""mae"": 0.35959938168525696, ""val_loss"": 2.0318639278411865, ""val_mape"": 2.0318639278411865, ""val_mae"": 0.41660839319229126, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.47789812088012695, ""val_me"": 0.07290166747925034, ""val_me12"": -0.011254465282851607, ""mape_2021"": 2.2935333251953125, ""mae_2021"": 0.38515719771385193, ""mae12_2021"": 0.5207560658454895, ""me_2021"": 0.06181733629155992, ""me12_2021"": -0.06555703974040078, ""epochs_trained"": 6413}",2026-07-04T13:16:52.361783,completed,210.9
1.0,MAPE,6.0,1.0,leaky_relu,1.0,16.0,0.0,1.8776066303253167,0.3805967271327972,0.4810575246810913,0.0682215621147774,0.0056375066976043,1.8776066303253167,0.3432332277297973,0.4710142016410827,0.0598895117263114,0.0109965180175773,2.114980697631836,"{""loss"": 1.686742901802063, ""mape"": 1.686742901802063, ""mae"": 0.3224771320819855, ""val_loss"": 1.8776066303253174, ""val_mape"": 1.8776066303253174, ""val_mae"": 0.38059672713279724, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.4810575246810913, ""val_me"": 0.06822156211477746, ""val_me12"": 0.005637506697604321, ""mape_2021"": 2.114980697631836, ""mae_2021"": 0.34323322772979736, ""mae12_2021"": 0.47101420164108276, ""me_2021"": 0.059889511726311406, ""me12_2021"": 0.0109965180175773, ""epochs_trained"": 5997}",2026-07-04T10:41:34.974279,completed,222.1
3.0,MAPE,6.0,1.0,leaky_relu,1.0,16.0,0.0,2.1568760871887207,0.4458160102367401,0.4857217967510223,0.0268180705057656,0.0382201663876766,2.1568760871887207,0.4349361956119537,0.4740552008152008,-0.0143118109005999,0.0200877079075734,2.4981582164764404,"{""loss"": 1.993248462677002, ""mape"": 1.993248462677002, ""mae"": 0.39239412546157837, ""val_loss"": 2.1568760871887207, ""val_mape"": 2.1568760871887207, ""val_mae"": 0.4458160102367401, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.48572179675102234, ""val_me"": 0.026818070505765602, ""val_me12"": 0.03822016638767662, ""mape_2021"": 2.4981582164764404, ""mae_2021"": 0.43493619561195374, ""mae12_2021"": 0.4740552008152008, ""me_2021"": -0.014311810900599938, ""me12_2021"": 0.02008770790757344, ""epochs_trained"": 4306}",2026-07-04T15:42:16.843674,completed,205.9
1.0,MAPE,6.0,1.0,leaky_relu,1.0,256.0,0.0,2.112180471420288,0.440029114484787,0.4910165667533874,0.117928984775439,-0.1418877819071988,2.112180471420288,0.3965093791484833,0.4871467649936676,0.0816349923447427,-0.1086361769906299,2.278960466384888,"{""loss"": 1.7564791440963745, ""mape"": 1.7564791440963745, ""mae"": 0.3540519177913666, ""val_loss"": 2.112180471420288, ""val_mape"": 2.112180471420288, ""val_mae"": 0.440029114484787, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.49101656675338745, ""val_me"": 0.11792898477543906, ""val_me12"": -0.1418877819071988, ""mape_2021"": 2.2789604663848877, ""mae_2021"": 0.3965093791484833, ""mae12_2021"": 0.4871467649936676, ""me_2021"": 0.08163499234474278, ""me12_2021"": -0.10863617699062995, ""epochs_trained"": 5268}",2026-07-04T10:46:37.089732,completed,301.4
2.0,MAPE,6.0,1.0,relu,1.0,256.0,0.0,1.953629970550537,0.400672972202301,0.4933971464633941,0.1106945860329905,-0.0859689433310968,1.953629970550537,0.3704298734664917,0.5222724080085754,0.0785959673492268,-0.145920467753593,2.211554288864136,"{""loss"": 1.6554852724075317, ""mape"": 1.6554852724075317, ""mae"": 0.3253650665283203, ""val_loss"": 1.953629970550537, ""val_mape"": 1.953629970550537, ""val_mae"": 0.400672972202301, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.49339714646339417, ""val_me"": 0.11069458603299051, ""val_me12"": -0.08596894333109689, ""mape_2021"": 2.2115542888641357, ""mae_2021"": 0.3704298734664917, ""mae12_2021"": 0.5222724080085754, ""me_2021"": 0.07859596734922683, ""me12_2021"": -0.14592046775359307, ""epochs_trained"": 3820}",2026-07-04T13:01:52.417603,completed,271.7
1.0,MAPE,6.0,1.0,selu,1.0,16.0,0.0,3.3479936122894287,0.7684546709060669,0.4949853122234344,0.2419166680093752,0.0040986561511994,3.3479936122894287,0.7942428588867188,0.4800469875335693,0.3579262222316057,0.0693815985030095,3.793022155761719,"{""loss"": 3.0257744789123535, ""mape"": 3.0257744789123535, ""mae"": 0.6752417087554932, ""val_loss"": 3.3479936122894287, ""val_mape"": 3.3479936122894287, ""val_mae"": 0.7684546709060669, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.49498531222343445, ""val_me"": 0.24191666800937525, ""val_me12"": 0.004098656151199437, ""mape_2021"": 3.7930221557617188, ""mae_2021"": 0.7942428588867188, ""mae12_2021"": 0.48004698753356934, ""me_2021"": 0.3579262222316057, ""me12_2021"": 0.06938159850300954, ""epochs_trained"": 1823}",2026-07-04T10:55:37.195075,completed,76.7
1.0,MAPE,6.0,1.0,selu,2.0,16.0,0.0,2.097194194793701,0.4312018752098083,0.4950694143772125,0.0909423752651724,-0.0170067313883198,2.097194194793701,0.4308525025844574,0.4930053055286407,0.0662001434401742,-0.0710577976002136,2.4738948345184326,"{""loss"": 1.928178071975708, ""mape"": 1.928178071975708, ""mae"": 0.37872883677482605, ""val_loss"": 2.097194194793701, ""val_mape"": 2.097194194793701, ""val_mae"": 0.43120187520980835, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.4950694143772125, ""val_me"": 0.09094237526517243, ""val_me12"": -0.01700673138831983, ""mape_2021"": 2.4738948345184326, ""mae_2021"": 0.4308525025844574, ""mae12_2021"": 0.49300530552864075, ""me_2021"": 0.0662001434401742, ""me12_2021"": -0.07105779760021363, ""epochs_trained"": 1462}",2026-07-04T10:57:21.878256,completed,54.3
3.0,MAPE,6.0,1.0,relu,1.0,64.0,0.0,2.252560377120972,0.4677414894104004,0.4978315234184265,0.0537590184611822,0.0448350173480387,2.252560377120972,0.4618836343288421,0.523983895778656,0.0347726992341517,-0.0595724253096465,2.606639862060547,"{""loss"": 2.100181818008423, ""mape"": 2.100181818008423, ""mae"": 0.41935092210769653, ""val_loss"": 2.2525603771209717, ""val_mape"": 2.2525603771209717, ""val_mae"": 0.4677414894104004, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.4978315234184265, ""val_me"": 0.05375901846118226, ""val_me12"": 0.04483501734803876, ""mape_2021"": 2.606639862060547, ""mae_2021"": 0.46188363432884216, ""mae12_2021"": 0.523983895778656, ""me_2021"": 0.03477269923415173, ""me12_2021"": -0.059572425309646515, ""epochs_trained"": 1818}",2026-07-04T15:27:18.273105,completed,87.9
3.0,MAPE,6.0,1.0,relu,1.0,32.0,0.0,2.050795316696167,0.4180643558502197,0.4983028471469879,0.048848881498781,0.0543184716120055,2.050795316696167,0.4463633596897125,0.481143444776535,0.1182562901168031,-0.0102164268123281,2.5361788272857666,"{""loss"": 1.8989238739013672, ""mape"": 1.8989238739013672, ""mae"": 0.36942508816719055, ""val_loss"": 2.050795316696167, ""val_mape"": 2.050795316696167, ""val_mae"": 0.4180643558502197, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.4983028471469879, ""val_me"": 0.04884888149878104, ""val_me12"": 0.05431847161200553, ""mape_2021"": 2.5361788272857666, ""mae_2021"": 0.4463633596897125, ""mae12_2021"": 0.48114344477653503, ""me_2021"": 0.1182562901168031, ""me12_2021"": -0.01021642681232818, ""epochs_trained"": 2733}",2026-07-04T15:26:26.127579,completed,128.5
2.0,MAPE,6.0,1.0,selu,1.0,128.0,0.0,3.048309564590454,0.6606830954551697,0.498566210269928,-0.1385679653107372,0.0492997323499192,3.048309564590454,0.7134958505630493,0.5355655550956726,-0.2531399219572653,0.2259148632305137,3.7886691093444815,"{""loss"": 2.812006950378418, ""mape"": 2.812006950378418, ""mae"": 0.590126097202301, ""val_loss"": 3.048309564590454, ""val_mape"": 3.048309564590454, ""val_mae"": 0.6606830954551697, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.498566210269928, ""val_me"": -0.13856796531073728, ""val_me12"": 0.04929973234991923, ""mape_2021"": 3.7886691093444824, ""mae_2021"": 0.7134958505630493, ""mae12_2021"": 0.5355655550956726, ""me_2021"": -0.2531399219572653, ""me12_2021"": 0.2259148632305137, ""epochs_trained"": 1252}",2026-07-04T13:28:17.868892,completed,96.2
3.0,MAPE,6.0,1.0,leaky_relu,2.0,128.0,0.0,1.951199650764465,0.3949277102947235,0.5027266144752502,0.0835421385673582,-0.1123238008864612,1.951199650764465,0.3545538783073425,0.4722097516059875,0.0608255235468119,-0.0762075087995943,2.0408706665039062,"{""loss"": 1.6533108949661255, ""mape"": 1.6533108949661255, ""mae"": 0.32540592551231384, ""val_loss"": 1.9511996507644653, ""val_mape"": 1.9511996507644653, ""val_mae"": 0.3949277102947235, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.5027266144752502, ""val_me"": 0.08354213856735826, ""val_me12"": -0.11232380088646127, ""mape_2021"": 2.0408706665039062, ""mae_2021"": 0.35455387830734253, ""mae12_2021"": 0.47220975160598755, ""me_2021"": 0.060825523546811956, ""me12_2021"": -0.07620750879959436, ""epochs_trained"": 2840}",2026-07-04T15:49:13.131091,completed,175.8
2.0,MAPE,6.0,1.0,selu,2.0,32.0,0.0,2.1430306434631348,0.4394415616989136,0.5044790506362915,0.0820161987046055,0.0071016910141601,2.1430306434631348,0.42462357878685,0.4893077909946441,0.0598047367677187,-0.0280904461707732,2.400341749191284,"{""loss"": 1.912353754043579, ""mape"": 1.912353754043579, ""mae"": 0.379316508769989, ""val_loss"": 2.1430306434631348, ""val_mape"": 2.1430306434631348, ""val_mae"": 0.4394415616989136, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.5044790506362915, ""val_me"": 0.08201619870460555, ""val_me12"": 0.007101691014160154, ""mape_2021"": 2.400341749191284, ""mae_2021"": 0.42462357878685, ""mae12_2021"": 0.48930779099464417, ""me_2021"": 0.05980473676771875, ""me12_2021"": -0.02809044617077328, ""epochs_trained"": 729}",2026-07-04T13:29:08.535654,completed,49.9
2.0,MAPE,6.0,1.0,leaky_relu,1.0,64.0,0.0,2.470841884613037,0.5177502632141113,0.5048348903656006,0.0719575506618065,0.0216366621386547,2.470841884613037,0.4983186721801758,0.5498188734054565,0.0477783253001138,-0.0587431649272591,2.747236013412476,"{""loss"": 2.321061372756958, ""mape"": 2.321061372756958, ""mae"": 0.4741194248199463, ""val_loss"": 2.470841884613037, ""val_mape"": 2.470841884613037, ""val_mae"": 0.5177502632141113, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.5048348903656006, ""val_me"": 0.07195755066180656, ""val_me12"": 0.021636662138654776, ""mape_2021"": 2.7472360134124756, ""mae_2021"": 0.4983186721801758, ""mae12_2021"": 0.5498188734054565, ""me_2021"": 0.047778325300113826, ""me12_2021"": -0.058743164927259145, ""epochs_trained"": 1752}",2026-07-04T13:11:26.296440,completed,79.1
1.0,MAPE,6.0,1.0,leaky_relu,1.0,32.0,0.0,1.9450207948684688,0.394504576921463,0.5061954855918884,0.0679388464014687,0.0143191754528664,1.9450207948684688,0.3705433309078216,0.481026828289032,0.0598923399423817,-0.0641433196668774,2.221086502075196,"{""loss"": 1.7638883590698242, ""mape"": 1.7638883590698242, ""mae"": 0.3382610082626343, ""val_loss"": 1.9450207948684692, ""val_mape"": 1.9450207948684692, ""val_mae"": 0.394504576921463, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.5061954855918884, ""val_me"": 0.06793884640146876, ""val_me12"": 0.014319175452866437, ""mape_2021"": 2.2210865020751953, ""mae_2021"": 0.37054333090782166, ""mae12_2021"": 0.481026828289032, ""me_2021"": 0.05989233994238176, ""me12_2021"": -0.06414331966687745, ""epochs_trained"": 2757}",2026-07-04T10:39:52.746723,completed,119.8
1.0,MAPE,6.0,1.0,relu,1.0,16.0,0.0,2.260762453079224,0.4685584604740143,0.5063219666481018,0.1230030148748949,0.0057103177491879,2.260762453079224,0.5593367218971252,0.4991767108440399,0.2265834843411948,-0.0878879922037274,3.008478879928589,"{""loss"": 2.1150169372558594, ""mape"": 2.1150169372558594, ""mae"": 0.42216524481773376, ""val_loss"": 2.2607624530792236, ""val_mape"": 2.2607624530792236, ""val_mae"": 0.4685584604740143, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.5063219666481018, ""val_me"": 0.12300301487489493, ""val_me12"": 0.0057103177491879785, ""mape_2021"": 3.008478879928589, ""mae_2021"": 0.5593367218971252, ""mae12_2021"": 0.4991767108440399, ""me_2021"": 0.2265834843411948, ""me12_2021"": -0.08788799220372742, ""epochs_trained"": 2963}",2026-07-04T10:26:26.056778,completed,125.4
2.0,MAPE,6.0,1.0,relu,1.0,16.0,0.0,2.4063730239868164,0.5027565360069275,0.5070187449455261,0.1689357919694355,0.0339725708906955,2.4063730239868164,0.5936659574508667,0.4922627806663513,0.2840190313078458,-0.0457748105862025,3.159909009933472,"{""loss"": 2.2893006801605225, ""mape"": 2.2893006801605225, ""mae"": 0.46155425906181335, ""val_loss"": 2.4063730239868164, ""val_mape"": 2.4063730239868164, ""val_mae"": 0.5027565360069275, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.5070187449455261, ""val_me"": 0.1689357919694355, ""val_me12"": 0.03397257089069552, ""mape_2021"": 3.1599090099334717, ""mae_2021"": 0.5936659574508667, ""mae12_2021"": 0.4922627806663513, ""me_2021"": 0.2840190313078458, ""me12_2021"": -0.04577481058620254, ""epochs_trained"": 3337}",2026-07-04T12:56:30.777740,completed,171.8
1.0,MAPE,6.0,1.0,leaky_relu,1.0,128.0,0.0,2.0189363956451416,0.4143844246864319,0.5082755088806152,0.1052218792131263,-0.1413590258427483,2.0189363956451416,0.3685530424118042,0.4877760410308838,0.080269464486366,-0.1434639968435472,2.202289581298828,"{""loss"": 1.696311354637146, ""mape"": 1.696311354637146, ""mae"": 0.33505675196647644, ""val_loss"": 2.0189363956451416, ""val_mape"": 2.0189363956451416, ""val_mae"": 0.4143844246864319, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.5082755088806152, ""val_me"": 0.1052218792131263, ""val_me12"": -0.14135902584274834, ""mape_2021"": 2.202289581298828, ""mae_2021"": 0.3685530424118042, ""mae12_2021"": 0.4877760410308838, ""me_2021"": 0.08026946448636603, ""me12_2021"": -0.14346399684354724, ""epochs_trained"": 5060}",2026-07-04T10:46:23.063795,completed,287.4
3.0,MAPE,6.0,1.0,selu,1.0,16.0,0.0,2.1958982944488525,0.4572198987007141,0.5091099143028259,0.0447362145373907,0.0295513659752418,2.1958982944488525,0.410211443901062,0.4809492826461792,0.0720216736087314,0.0177315925928778,2.38165283203125,"{""loss"": 1.9416636228561401, ""mape"": 1.9416636228561401, ""mae"": 0.38262230157852173, ""val_loss"": 2.1958982944488525, ""val_mape"": 2.1958982944488525, ""val_mae"": 0.4572198987007141, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.5091099143028259, ""val_me"": 0.044736214537390774, ""val_me12"": 0.029551365975241897, ""mape_2021"": 2.38165283203125, ""mae_2021"": 0.410211443901062, ""mae12_2021"": 0.4809492826461792, ""me_2021"": 0.07202167360873143, ""me12_2021"": 0.01773159259287787, ""epochs_trained"": 2666}",2026-07-04T15:56:47.550306,completed,106.4
1.0,MAPE,6.0,2.0,selu,1.0,256.0,0.0,1.9262709617614744,0.3805805146694183,0.4325901865959167,0.0420254761977317,0.0473401769881153,1.9262709617614744,0.360765278339386,0.4471962749958038,0.0321449549620865,-0.0461308164358641,2.158318996429444,"{""loss"": 1.7471693754196167, ""mape"": 1.7471693754196167, ""mae"": 0.35418200492858887, ""val_loss"": 1.9262709617614746, ""val_mape"": 1.9262709617614746, ""val_mae"": 0.38058051466941833, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.43259018659591675, ""val_me"": 0.04202547619773177, ""val_me12"": 0.047340176988115365, ""mape_2021"": 2.1583189964294434, ""mae_2021"": 0.360765278339386, ""mae12_2021"": 0.44719627499580383, ""me_2021"": 0.03214495496208653, ""me12_2021"": -0.046130816435864176, ""epochs_trained"": 1399}",2026-07-04T11:24:00.439687,completed,129.9
2.0,MAPE,6.0,2.0,selu,2.0,256.0,0.0,1.9053703546524048,0.3847481310367584,0.4402977526187897,0.061122165323658,0.0379429648875953,1.9053703546524048,0.3698660731315613,0.5153540968894958,0.0525192202509108,-0.1353019318828379,2.2208855152130127,"{""loss"": 1.7880386114120483, ""mape"": 1.7880386114120483, ""mae"": 0.36553701758384705, ""val_loss"": 1.9053703546524048, ""val_mape"": 1.9053703546524048, ""val_mae"": 0.3847481310367584, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.4402977526187897, ""val_me"": 0.061122165323658, ""val_me12"": 0.03794296488759535, ""mape_2021"": 2.2208855152130127, ""mae_2021"": 0.3698660731315613, ""mae12_2021"": 0.5153540968894958, ""me_2021"": 0.0525192202509108, ""me12_2021"": -0.1353019318828379, ""epochs_trained"": 486}",2026-07-04T14:01:23.627994,completed,54.4
3.0,MAPE,6.0,2.0,selu,2.0,256.0,0.0,1.8891067504882808,0.3731231689453125,0.4411315023899078,0.0522305839133996,0.0533938312136372,1.8891067504882808,0.3566725850105285,0.4737035930156708,0.0425014718962238,-0.0853562044092301,2.0699610710144043,"{""loss"": 1.7471553087234497, ""mape"": 1.7471553087234497, ""mae"": 0.35479557514190674, ""val_loss"": 1.8891067504882812, ""val_mape"": 1.8891067504882812, ""val_mae"": 0.3731231689453125, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.44113150238990784, ""val_me"": 0.05223058391339964, ""val_me12"": 0.05339383121363721, ""mape_2021"": 2.0699610710144043, ""mae_2021"": 0.35667258501052856, ""mae12_2021"": 0.4737035930156708, ""me_2021"": 0.042501471896223844, ""me12_2021"": -0.08535620440923014, ""epochs_trained"": 558}",2026-07-04T16:35:35.734127,completed,69.2
