run_num,model_type,lead_time,cycle,activation,num_layers,neurons,dropout,loss_value,val_mae,val_mae12,val_me,val_me12,val_mape,mae_2021,mae12_2021,me_2021,me12_2021,mape_2021,metrics,timestamp,status
1,MAPE,120,2,selu,2,64,0.3,96.44149780273438,20.82927131652832,3.0642852783203125,22.81673481169302,1.76786597094097,96.44149780273438,21.87492561340332,5.0406270027160645,21.395927190792058,4.2034633769299745,93.92930603027344,"{""loss"": 86.367919921875, ""mape"": 86.367919921875, ""mae"": 21.924076080322266, ""val_loss"": 96.44149780273438, ""val_mape"": 96.44149780273438, ""val_mae"": 20.82927131652832, ""lr"": 0.00010000000474974513, ""val_mae12"": 3.0642852783203125, ""val_me"": 22.81673481169302, ""val_me12"": 1.76786597094097, ""mape_2021"": 93.92930603027344, ""mae_2021"": 21.87492561340332, ""mae12_2021"": 5.0406270027160645, ""me_2021"": 21.395927190792058, ""me12_2021"": 4.2034633769299745, ""epochs_trained"": 28}",2026-07-02T10:20:50.548201,completed
1,MAPE,120,2,selu,2,32,0.3,105.95301055908203,23.3319091796875,5.762193202972412,22.58247962085886,5.323130203847074,105.95301055908203,21.893339157104492,8.680824279785156,20.95622466262814,8.37985115717247,96.2867202758789,"{""loss"": 89.26280212402344, ""mape"": 89.26280212402344, ""mae"": 22.717073440551758, ""val_loss"": 105.95301055908203, ""val_mape"": 105.95301055908203, ""val_mae"": 23.3319091796875, ""lr"": 0.00010000000474974513, ""val_mae12"": 5.762193202972412, ""val_me"": 22.58247962085886, ""val_me12"": 5.323130203847074, ""mape_2021"": 96.2867202758789, ""mae_2021"": 21.893339157104492, ""mae12_2021"": 8.680824279785156, ""me_2021"": 20.95622466262814, ""me12_2021"": 8.37985115717247, ""epochs_trained"": 32}",2026-07-02T10:20:50.669202,completed
1,MAPE,120,2,selu,2,64,0.05,53.57247543334961,12.171345710754395,7.270129203796387,9.333381241507468,7.036672739441256,53.57247543334961,10.747672080993652,10.710147857666016,9.482240828039698,10.645322849610947,60.83137130737305,"{""loss"": 40.30459213256836, ""mape"": 40.30459213256836, ""mae"": 8.802872657775879, ""val_loss"": 53.57247543334961, ""val_mape"": 53.57247543334961, ""val_mae"": 12.171345710754395, ""lr"": 0.00010000000474974513, ""val_mae12"": 7.270129203796387, ""val_me"": 9.333381241507468, ""val_me12"": 7.036672739441256, ""mape_2021"": 60.83137130737305, ""mae_2021"": 10.747672080993652, ""mae12_2021"": 10.710147857666016, ""me_2021"": 9.482240828039698, ""me12_2021"": 10.645322849610947, ""epochs_trained"": 48}",2026-07-02T10:20:51.310272,completed
1,MAPE,120,2,selu,2,64,0.1,64.05254364013672,14.960925102233887,10.492072105407715,7.293803865165306,10.520389736897751,64.05254364013672,9.234017372131348,14.241122245788574,7.139764685459427,14.334687084217375,56.84075927734375,"{""loss"": 40.841732025146484, ""mape"": 40.841732025146484, ""mae"": 8.953757286071777, ""val_loss"": 64.05254364013672, ""val_mape"": 64.05254364013672, ""val_mae"": 14.960925102233887, ""lr"": 0.00010000000474974513, ""val_mae12"": 10.492072105407715, ""val_me"": 7.293803865165306, ""val_me12"": 10.520389736897751, ""mape_2021"": 56.84075927734375, ""mae_2021"": 9.234017372131348, ""mae12_2021"": 14.241122245788574, ""me_2021"": 7.139764685459427, ""me12_2021"": 14.334687084217375, ""epochs_trained"": 62}",2026-07-02T10:20:52.042850,completed
1,MAPE,120,2,selu,2,32,0.0,53.01215362548828,11.608528137207031,4.6589884757995605,10.041897424473424,3.8754725335925104,53.01215362548828,11.27475643157959,7.579634666442871,10.402615377734147,7.049146475873119,60.61846923828125,"{""loss"": 42.16547775268555, ""mape"": 42.16547775268555, ""mae"": 9.179015159606934, ""val_loss"": 53.01215362548828, ""val_mape"": 53.01215362548828, ""val_mae"": 11.608528137207031, ""lr"": 0.00010000000474974513, ""val_mae12"": 4.6589884757995605, ""val_me"": 10.041897424473424, ""val_me12"": 3.8754725335925104, ""mape_2021"": 60.61846923828125, ""mae_2021"": 11.27475643157959, ""mae12_2021"": 7.579634666442871, ""me_2021"": 10.402615377734147, ""me12_2021"": 7.049146475873119, ""epochs_trained"": 68}",2026-07-02T10:20:52.058847,completed
1,MAPE,120,2,selu,2,32,0.05,57.769737243652344,13.077993392944336,7.4069366455078125,8.497212106309297,7.189832092666929,57.769737243652344,10.282613754272461,11.048792839050293,8.771691250635309,10.849324203457604,58.81072998046875,"{""loss"": 43.91271209716797, ""mape"": 43.91271209716797, ""mae"": 9.621316909790039, ""val_loss"": 57.769737243652344, ""val_mape"": 57.769737243652344, ""val_mae"": 13.077993392944336, ""lr"": 0.00010000000474974513, ""val_mae12"": 7.4069366455078125, ""val_me"": 8.497212106309297, ""val_me12"": 7.189832092666929, ""mape_2021"": 58.81072998046875, ""mae_2021"": 10.282613754272461, ""mae12_2021"": 11.048792839050293, ""me_2021"": 8.771691250635309, ""me12_2021"": 10.849324203457604, ""epochs_trained"": 70}",2026-07-02T10:20:52.296849,completed
1,MAPE,120,2,selu,2,32,0.1,64.56410217285156,14.387879371643066,11.394172668457031,7.897825231729007,11.271955110359931,64.56410217285156,10.214675903320312,15.907697677612305,7.936001045883718,15.9968768526377,63.30931091308594,"{""loss"": 46.790340423583984, ""mape"": 46.790340423583984, ""mae"": 10.119595527648926, ""val_loss"": 64.56410217285156, ""val_mape"": 64.56410217285156, ""val_mae"": 14.387879371643066, ""lr"": 0.00010000000474974513, ""val_mae12"": 11.394172668457031, ""val_me"": 7.897825231729007, ""val_me12"": 11.271955110359931, ""mape_2021"": 63.30931091308594, ""mae_2021"": 10.214675903320312, ""mae12_2021"": 15.907697677612305, ""me_2021"": 7.936001045883718, ""me12_2021"": 15.9968768526377, ""epochs_trained"": 79}",2026-07-02T10:20:52.640741,completed
1,MAPE,120,2,selu,2,128,0.1,58.043704986572266,13.485203742980957,11.337859153747559,8.577194565380557,11.15594727711915,58.043704986572266,10.912129402160645,15.742474555969238,8.696229337115463,15.755089867152059,66.36625671386719,"{""loss"": 40.000240325927734, ""mape"": 40.000240325927734, ""mae"": 8.77089786529541, ""val_loss"": 58.043704986572266, ""val_mape"": 58.043704986572266, ""val_mae"": 13.485203742980957, ""lr"": 0.00010000000474974513, ""val_mae12"": 11.337859153747559, ""val_me"": 8.577194565380557, ""val_me12"": 11.15594727711915, ""mape_2021"": 66.36625671386719, ""mae_2021"": 10.912129402160645, ""mae12_2021"": 15.742474555969238, ""me_2021"": 8.696229337115463, ""me12_2021"": 15.755089867152059, ""epochs_trained"": 47}",2026-07-02T10:21:14.260234,completed
1,MAPE,120,2,selu,2,256,0.1,49.17316436767578,11.822807312011719,6.058621883392334,0.5763548468158078,6.07190804620507,49.17316436767578,7.550142288208008,5.604551792144775,0.891591895911642,5.603738073103466,36.71915054321289,"{""loss"": 23.252267837524414, ""mape"": 23.252267837524414, ""mae"": 5.170094966888428, ""val_loss"": 49.17316436767578, ""val_mape"": 49.17316436767578, ""val_mae"": 11.822807312011719, ""lr"": 0.00010000000474974513, ""val_mae12"": 6.058621883392334, ""val_me"": 0.5763548468158078, ""val_me12"": 6.07190804620507, ""mape_2021"": 36.71915054321289, ""mae_2021"": 7.550142288208008, ""mae12_2021"": 5.604551792144775, ""me_2021"": 0.891591895911642, ""me12_2021"": 5.603738073103466, ""epochs_trained"": 54}",2026-07-02T10:21:24.779532,completed
1,MAPE,120,2,selu,2,128,0.3,148.16896057128906,34.36734390258789,29.3266658782959,4.050956845177856,29.42580093778121,148.16896057128906,11.70961856842041,36.23773193359375,3.3386635193419134,36.403287184716994,91.15475463867188,"{""loss"": 46.32646560668945, ""mape"": 46.32646560668945, ""mae"": 9.915776252746582, ""val_loss"": 148.16896057128906, ""val_mape"": 148.16896057128906, ""val_mae"": 34.36734390258789, ""lr"": 0.00010000000474974513, ""val_mae12"": 29.3266658782959, ""val_me"": 4.050956845177856, ""val_me12"": 29.42580093778121, ""mape_2021"": 91.15475463867188, ""mae_2021"": 11.70961856842041, ""mae12_2021"": 36.23773193359375, ""me_2021"": 3.3386635193419134, ""me12_2021"": 36.403287184716994, ""epochs_trained"": 54}",2026-07-02T10:21:25.930860,completed
1,MAPE,120,2,selu,2,256,0.05,24.29228401184082,5.303713798522949,2.2420082092285156,-4.021339392757281,2.2022178647434996,24.29228401184082,5.0050177574157715,1.6976677179336548,-4.315775253704625,0.8871639205168292,21.578092575073242,"{""loss"": 9.5026273727417, ""mape"": 9.5026273727417, ""mae"": 2.1084160804748535, ""val_loss"": 24.29228401184082, ""val_mape"": 24.29228401184082, ""val_mae"": 5.303713798522949, ""lr"": 0.00010000000474974513, ""val_mae12"": 2.2420082092285156, ""val_me"": -4.021339392757281, ""val_me12"": 2.2022178647434996, ""mape_2021"": 21.578092575073242, ""mae_2021"": 5.0050177574157715, ""mae12_2021"": 1.6976677179336548, ""me_2021"": -4.315775253704625, ""me12_2021"": 0.8871639205168292, ""epochs_trained"": 180}",2026-07-02T10:21:40.572279,completed
