run_num,model_type,lead_time,cycle,activation,num_layers,neurons,dropout,loss_value,val_mae,val_mae12,val_me,val_me12,val_mape,mae_2021,mae12_2021,me_2021,me12_2021,mape_2021,metrics,timestamp,status,duration_sec
1,MAPE,114,0,relu,1,16,0.05,46.44890213012695,9.381937026977539,8.936556816101074,7.026244825089351,8.735789730440283,46.44890213012695,10.24328899383545,12.704694747924805,8.062309288223172,12.495604474493259,59.671634674072266,"{""loss"": 48.80934524536133, ""mape"": 48.80934524536133, ""mae"": 10.019610404968262, ""val_loss"": 46.44890213012695, ""val_mape"": 46.44890213012695, ""val_mae"": 9.381937026977539, ""lr"": 0.00010000000474974513, ""val_mae12"": 8.936556816101074, ""val_me"": 7.026244825089351, ""val_me12"": 8.735789730440283, ""mape_2021"": 59.671634674072266, ""mae_2021"": 10.24328899383545, ""mae12_2021"": 12.704694747924805, ""me_2021"": 8.062309288223172, ""me12_2021"": 12.495604474493259, ""epochs_trained"": 113}",2026-07-05T18:14:08.828612,completed,13.6
1,MAPE,114,0,relu,1,16,0.0,46.49070358276367,9.298441886901855,9.886348724365234,6.770326477972253,9.716223511839537,46.49070358276367,10.103410720825195,13.146034240722656,7.8336339837807,13.103527456779783,59.50497055053711,"{""loss"": 46.834678649902344, ""mape"": 46.834678649902344, ""mae"": 9.511341094970703, ""val_loss"": 46.49070358276367, ""val_mape"": 46.49070358276367, ""val_mae"": 9.298441886901855, ""lr"": 0.00010000000474974513, ""val_mae12"": 9.886348724365234, ""val_me"": 6.770326477972253, ""val_me12"": 9.716223511839537, ""mape_2021"": 59.50497055053711, ""mae_2021"": 10.103410720825195, ""mae12_2021"": 13.146034240722656, ""me_2021"": 7.8336339837807, ""me12_2021"": 13.103527456779783, ""epochs_trained"": 143}",2026-07-05T18:14:09.682799,completed,14.5
1,MAPE,114,0,relu,1,16,0.3,45.69291305541992,9.515811920166016,6.714384078979492,8.208702286162822,6.304698026380901,45.69291305541992,10.610097885131836,10.070149421691895,9.263238841807217,9.556246905672939,59.527713775634766,"{""loss"": 55.58045959472656, ""mape"": 55.58045959472656, ""mae"": 11.88243293762207, ""val_loss"": 45.69291305541992, ""val_mape"": 45.69291305541992, ""val_mae"": 9.515811920166016, ""lr"": 0.00010000000474974513, ""val_mae12"": 6.714384078979492, ""val_me"": 8.208702286162822, ""val_me12"": 6.304698026380901, ""mape_2021"": 59.527713775634766, ""mae_2021"": 10.610097885131836, ""mae12_2021"": 10.070149421691895, ""me_2021"": 9.263238841807217, ""me12_2021"": 9.556246905672939, ""epochs_trained"": 219}",2026-07-05T18:14:12.595266,completed,17.4
1,MAPE,114,0,relu,1,32,0.05,46.23515319824219,9.361536979675293,9.164377212524414,6.905385140680133,8.70600796901046,46.23515319824219,10.166861534118652,12.366971969604492,7.966890237354647,11.963868904150806,58.412837982177734,"{""loss"": 47.85634994506836, ""mape"": 47.85634994506836, ""mae"": 9.86976432800293, ""val_loss"": 46.23515319824219, ""val_mape"": 46.23515319824219, ""val_mae"": 9.361536979675293, ""lr"": 0.00010000000474974513, ""val_mae12"": 9.164377212524414, ""val_me"": 6.905385140680133, ""val_me12"": 8.70600796901046, ""mape_2021"": 58.412837982177734, ""mae_2021"": 10.166861534118652, ""mae12_2021"": 12.366971969604492, ""me_2021"": 7.966890237354647, ""me12_2021"": 11.963868904150806, ""epochs_trained"": 132}",2026-07-05T18:14:18.162724,completed,8.5
1,MAPE,114,0,relu,1,32,0.0,43.884944915771484,8.941689491271973,8.258951187133789,6.64543432309308,6.7137246206730845,43.884944915771484,9.814274787902832,10.163090705871582,7.722884382495765,8.299180419062635,51.518646240234375,"{""loss"": 42.902503967285156, ""mape"": 42.902503967285156, ""mae"": 8.956833839416504, ""val_loss"": 43.884944915771484, ""val_mape"": 43.884944915771484, ""val_mae"": 8.941689491271973, ""lr"": 0.00010000000474974513, ""val_mae12"": 8.258951187133789, ""val_me"": 6.64543432309308, ""val_me12"": 6.7137246206730845, ""mape_2021"": 51.518646240234375, ""mae_2021"": 9.814274787902832, ""mae12_2021"": 10.163090705871582, ""me_2021"": 7.722884382495765, ""me12_2021"": 8.299180419062635, ""epochs_trained"": 200}",2026-07-05T18:14:19.476453,completed,10.6
1,MAPE,114,0,relu,1,32,0.1,45.58074951171875,9.271618843078613,8.551008224487305,6.895980213206138,7.826627876324514,45.58074951171875,10.105650901794434,11.74989128112793,7.94355715600156,10.878015421312774,56.695560455322266,"{""loss"": 47.472991943359375, ""mape"": 47.472991943359375, ""mae"": 9.922770500183105, ""val_loss"": 45.58074951171875, ""val_mape"": 45.58074951171875, ""val_mae"": 9.271618843078613, ""lr"": 0.00010000000474974513, ""val_mae12"": 8.551008224487305, ""val_me"": 6.895980213206138, ""val_me12"": 7.826627876324514, ""mape_2021"": 56.695560455322266, ""mae_2021"": 10.105650901794434, ""mae12_2021"": 11.74989128112793, ""me_2021"": 7.94355715600156, ""me12_2021"": 10.878015421312774, ""epochs_trained"": 123}",2026-07-05T18:14:20.601781,completed,8.0
1,MAPE,114,0,relu,1,32,0.3,46.19217300415039,9.366134643554688,8.716970443725586,7.170293102348646,8.444285602046008,46.19217300415039,10.246159553527832,12.106537818908691,8.234433806865729,11.846487133849056,59.16282272338867,"{""loss"": 51.72823715209961, ""mape"": 51.72823715209961, ""mae"": 10.891815185546875, ""val_loss"": 46.19217300415039, ""val_mape"": 46.19217300415039, ""val_mae"": 9.366134643554688, ""lr"": 0.00010000000474974513, ""val_mae12"": 8.716970443725586, ""val_me"": 7.170293102348646, ""val_me12"": 8.444285602046008, ""mape_2021"": 59.16282272338867, ""mae_2021"": 10.246159553527832, ""mae12_2021"": 12.106537818908691, ""me_2021"": 8.234433806865729, ""me12_2021"": 11.846487133849056, ""epochs_trained"": 110}",2026-07-05T18:14:24.696878,completed,6.5
1,MAPE,114,0,relu,1,16,0.1,44.49152374267578,9.522252082824707,7.303443908691406,7.852595639027863,6.59378228472082,44.49152374267578,9.871129035949707,8.226511001586914,8.407390240230297,7.391817482998033,51.06268310546875,"{""loss"": 43.54416275024414, ""mape"": 43.54416275024414, ""mae"": 9.265366554260254, ""val_loss"": 44.49152374267578, ""val_mape"": 44.49152374267578, ""val_mae"": 9.522252082824707, ""lr"": 9.999999747378752e-06, ""val_mae12"": 7.303443908691406, ""val_me"": 7.852595639027863, ""val_me12"": 6.59378228472082, ""mape_2021"": 51.06268310546875, ""mae_2021"": 9.871129035949707, ""mae12_2021"": 8.226511001586914, ""me_2021"": 8.407390240230297, ""me12_2021"": 7.391817482998033, ""epochs_trained"": 2535}",2026-07-05T18:15:24.335664,completed,89.1
1,MAPE,114,0,relu,1,64,0.0,47.049869537353516,9.584744453430176,9.457941055297852,6.667432080438118,9.024900438188748,47.049869537353516,10.164606094360352,12.787497520446777,7.751814844780416,12.43901575189338,58.93626403808594,"{""loss"": 46.19046401977539, ""mape"": 46.19046401977539, ""mae"": 9.490732192993164, ""val_loss"": 47.049869537353516, ""val_mape"": 47.049869537353516, ""val_mae"": 9.584744453430176, ""lr"": 0.00010000000474974513, ""val_mae12"": 9.457941055297852, ""val_me"": 6.667432080438118, ""val_me12"": 9.024900438188748, ""mape_2021"": 58.93626403808594, ""mae_2021"": 10.164606094360352, ""mae12_2021"": 12.787497520446777, ""me_2021"": 7.751814844780416, ""me12_2021"": 12.43901575189338, ""epochs_trained"": 83}",2026-07-05T18:15:37.890806,completed,12.9
1,MAPE,114,0,relu,1,64,0.1,46.79828643798828,9.523046493530273,8.929985046386719,6.981122439175563,8.654235967757,46.79828643798828,10.198928833007812,12.499975204467773,8.031924121759891,12.182999455524323,59.10102844238281,"{""loss"": 47.74040222167969, ""mape"": 47.74040222167969, ""mae"": 9.819103240966797, ""val_loss"": 46.79828643798828, ""val_mape"": 46.79828643798828, ""val_mae"": 9.523046493530273, ""lr"": 0.00010000000474974513, ""val_mae12"": 8.929985046386719, ""val_me"": 6.981122439175563, ""val_me12"": 8.654235967757, ""mape_2021"": 59.10102844238281, ""mae_2021"": 10.198928833007812, ""mae12_2021"": 12.499975204467773, ""me_2021"": 8.031924121759891, ""me12_2021"": 12.182999455524323, ""epochs_trained"": 89}",2026-07-05T18:15:38.115512,completed,13.1
