run_num,model_type,lead_time,cycle,activation,num_layers,neurons,dropout,loss_value,val_mae,val_mae12,val_me,val_me12,val_mape,mae_2021,mae12_2021,me_2021,me12_2021,mape_2021,metrics,timestamp,status,duration_sec
1,MAPE,102,0,relu,1,16,0.0,46.71051025390625,9.356779098510742,10.058222770690918,6.9787239247801836,9.93038075710447,46.71051025390625,10.191567420959473,13.700262069702148,7.971160134829293,13.707284425401637,60.88603210449219,"{""loss"": 47.277767181396484, ""mape"": 47.277767181396484, ""mae"": 9.552871704101562, ""val_loss"": 46.71051025390625, ""val_mape"": 46.71051025390625, ""val_mae"": 9.356779098510742, ""lr"": 0.00010000000474974513, ""val_mae12"": 10.058222770690918, ""val_me"": 6.9787239247801836, ""val_me12"": 9.93038075710447, ""mape_2021"": 60.88603210449219, ""mae_2021"": 10.191567420959473, ""mae12_2021"": 13.700262069702148, ""me_2021"": 7.971160134829293, ""me12_2021"": 13.707284425401637, ""epochs_trained"": 140}",2026-07-21T02:39:36.763394,completed,13.7
1,MAPE,102,0,relu,1,16,0.05,44.83176040649414,9.153604507446289,8.940335273742676,6.912395263222022,8.040699216039162,44.83176040649414,10.004860877990723,11.960046768188477,7.851074852739424,10.715289728766848,55.84658432006836,"{""loss"": 45.659793853759766, ""mape"": 45.659793853759766, ""mae"": 9.530571937561035, ""val_loss"": 44.83176040649414, ""val_mape"": 44.83176040649414, ""val_mae"": 9.153604507446289, ""lr"": 0.00010000000474974513, ""val_mae12"": 8.940335273742676, ""val_me"": 6.912395263222022, ""val_me12"": 8.040699216039162, ""mape_2021"": 55.84658432006836, ""mae_2021"": 10.004860877990723, ""mae12_2021"": 11.960046768188477, ""me_2021"": 7.851074852739424, ""me12_2021"": 10.715289728766848, ""epochs_trained"": 163}",2026-07-21T02:39:37.600649,completed,14.5
1,MAPE,102,0,relu,1,16,0.3,46.868370056152344,9.821383476257324,6.6376519203186035,8.700066609745758,6.434084025012402,46.868370056152344,10.881590843200684,10.03758716583252,9.680577458452222,9.728253456435331,61.34014129638672,"{""loss"": 57.2099609375, ""mape"": 57.2099609375, ""mae"": 12.212861061096191, ""val_loss"": 46.868370056152344, ""val_mape"": 46.868370056152344, ""val_mae"": 9.821383476257324, ""lr"": 0.00010000000474974513, ""val_mae12"": 6.6376519203186035, ""val_me"": 8.700066609745758, ""val_me12"": 6.434084025012402, ""mape_2021"": 61.34014129638672, ""mae_2021"": 10.881590843200684, ""mae12_2021"": 10.03758716583252, ""me_2021"": 9.680577458452222, ""me12_2021"": 9.728253456435331, ""epochs_trained"": 191}",2026-07-21T02:39:38.511148,completed,15.4
1,MAPE,102,0,relu,1,16,0.1,46.911006927490234,9.938188552856445,7.830604553222656,8.256019192434437,6.254154035008862,46.911006927490234,10.536969184875488,9.761873245239258,9.011795380563996,7.410603078408985,53.56730270385742,"{""loss"": 47.06394577026367, ""mape"": 47.06394577026367, ""mae"": 10.129573822021484, ""val_loss"": 46.911006927490234, ""val_mape"": 46.911006927490234, ""val_mae"": 9.938188552856445, ""lr"": 0.00010000000474974513, ""val_mae12"": 7.830604553222656, ""val_me"": 8.256019192434437, ""val_me12"": 6.254154035008862, ""mape_2021"": 53.56730270385742, ""mae_2021"": 10.536969184875488, ""mae12_2021"": 9.761873245239258, ""me_2021"": 9.011795380563996, ""me12_2021"": 7.410603078408985, ""epochs_trained"": 304}",2026-07-21T02:39:42.685917,completed,19.6
1,MAPE,102,0,relu,1,32,0.0,46.34562683105469,9.382354736328125,9.479340553283691,6.8188519369353005,8.9443049928813,46.34562683105469,10.183746337890625,12.95118236541748,7.868584105782765,12.317577036700373,59.089962005615234,"{""loss"": 46.13991165161133, ""mape"": 46.13991165161133, ""mae"": 9.43613338470459, ""val_loss"": 46.34562683105469, ""val_mape"": 46.34562683105469, ""val_mae"": 9.382354736328125, ""lr"": 0.00010000000474974513, ""val_mae12"": 9.479340553283691, ""val_me"": 6.8188519369353005, ""val_me12"": 8.9443049928813, ""mape_2021"": 59.089962005615234, ""mae_2021"": 10.183746337890625, ""mae12_2021"": 12.95118236541748, ""me_2021"": 7.868584105782765, ""me12_2021"": 12.317577036700373, ""epochs_trained"": 131}",2026-07-21T02:39:44.398466,completed,7.6
1,MAPE,102,0,relu,1,32,0.05,46.5989875793457,9.39257526397705,9.452841758728027,7.097727454115477,9.30153764001873,46.5989875793457,10.239879608154297,13.102973937988281,8.128059640964608,12.974823323922637,60.62891387939453,"{""loss"": 48.3499870300293, ""mape"": 48.3499870300293, ""mae"": 9.898829460144043, ""val_loss"": 46.5989875793457, ""val_mape"": 46.5989875793457, ""val_mae"": 9.39257526397705, ""lr"": 0.00010000000474974513, ""val_mae12"": 9.452841758728027, ""val_me"": 7.097727454115477, ""val_me12"": 9.30153764001873, ""mape_2021"": 60.62891387939453, ""mae_2021"": 10.239879608154297, ""mae12_2021"": 13.102973937988281, ""me_2021"": 8.128059640964608, ""me12_2021"": 12.974823323922637, ""epochs_trained"": 139}",2026-07-21T02:39:45.686565,completed,8.1
1,MAPE,102,0,relu,1,32,0.1,45.34450149536133,9.202118873596191,8.974832534790039,7.096341350615817,8.338528449377971,45.34450149536133,10.11888313293457,11.938162803649902,8.136777514737346,11.091935852317405,57.3726692199707,"{""loss"": 47.70030212402344, ""mape"": 47.70030212402344, ""mae"": 9.979633331298828, ""val_loss"": 45.34450149536133, ""val_mape"": 45.34450149536133, ""val_mae"": 9.202118873596191, ""lr"": 0.00010000000474974513, ""val_mae12"": 8.974832534790039, ""val_me"": 7.096341350615817, ""val_me12"": 8.338528449377971, ""mape_2021"": 57.3726692199707, ""mae_2021"": 10.11888313293457, ""mae12_2021"": 11.938162803649902, ""me_2021"": 8.136777514737346, ""me12_2021"": 11.091935852317405, ""epochs_trained"": 144}",2026-07-21T02:39:46.604945,completed,8.1
1,MAPE,102,0,relu,1,32,0.3,16.440950393676758,3.314837694168091,4.136040687561035,2.296052183499973,1.9428224906958547,16.440950393676758,3.916149854660034,2.4821715354919434,2.950821000191443,-0.4554807043091517,20.023357391357422,"{""loss"": 24.672746658325195, ""mape"": 24.672746658325195, ""mae"": 5.304561614990234, ""val_loss"": 16.440950393676758, ""val_mape"": 16.440950393676758, ""val_mae"": 3.314837694168091, ""lr"": 0.00010000000474974513, ""val_mae12"": 4.136040687561035, ""val_me"": 2.296052183499973, ""val_me12"": 1.9428224906958547, ""mape_2021"": 20.023357391357422, ""mae_2021"": 3.916149854660034, ""mae12_2021"": 2.4821715354919434, ""me_2021"": 2.950821000191443, ""me12_2021"": -0.4554807043091517, ""epochs_trained"": 801}",2026-07-21T02:40:10.335121,completed,27.6
1,MAPE,102,0,relu,1,64,0.3,46.33037185668945,9.398469924926758,9.133424758911133,7.0425178406354485,8.834634258638525,46.33037185668945,10.233470916748047,12.576451301574707,8.115308909544101,12.343466236893287,59.702720642089844,"{""loss"": 49.33306121826172, ""mape"": 49.33306121826172, ""mae"": 10.248577117919922, ""val_loss"": 46.33037185668945, ""val_mape"": 46.33037185668945, ""val_mae"": 9.398469924926758, ""lr"": 0.00010000000474974513, ""val_mae12"": 9.133424758911133, ""val_me"": 7.0425178406354485, ""val_me12"": 8.834634258638525, ""mape_2021"": 59.702720642089844, ""mae_2021"": 10.233470916748047, ""mae12_2021"": 12.576451301574707, ""me_2021"": 8.115308909544101, ""me12_2021"": 12.343466236893287, ""epochs_trained"": 90}",2026-07-21T02:40:23.529004,completed,12.6
1,MAPE,102,0,relu,1,64,0.0,46.69764709472656,9.519735336303711,9.341079711914062,6.982171747083295,9.165237172224877,46.69764709472656,10.158793449401855,12.598230361938477,8.028272883411445,12.408414624613252,58.96059799194336,"{""loss"": 46.44779968261719, ""mape"": 46.44779968261719, ""mae"": 9.481182098388672, ""val_loss"": 46.69764709472656, ""val_mape"": 46.69764709472656, ""val_mae"": 9.519735336303711, ""lr"": 0.00010000000474974513, ""val_mae12"": 9.341079711914062, ""val_me"": 6.982171747083295, ""val_me12"": 9.165237172224877, ""mape_2021"": 58.96059799194336, ""mae_2021"": 10.158793449401855, ""mae12_2021"": 12.598230361938477, ""me_2021"": 8.028272883411445, ""me12_2021"": 12.408414624613252, ""epochs_trained"": 107}",2026-07-21T02:40:23.869526,completed,12.9
