run_num,model_type,lead_time,cycle,activation,num_layers,neurons,dropout,loss_value,val_mae,val_mae12,val_me,val_me12,val_mape,mae_2021,mae12_2021,me_2021,me12_2021,mape_2021,metrics,timestamp,status
1,MAPE,96,2,relu,1,32,0.3,52.039268493652344,11.208806991577148,6.24125337600708,9.096725938107415,5.4062734271884,52.039268493652344,10.899981498718262,9.851564407348633,9.69544029008642,9.278725532727721,61.285804748535156,"{""loss"": 47.73735427856445, ""mape"": 47.73735427856445, ""mae"": 10.562455177307129, ""val_loss"": 52.039268493652344, ""val_mape"": 52.039268493652344, ""val_mae"": 11.208806991577148, ""lr"": 0.00010000000474974513, ""val_mae12"": 6.24125337600708, ""val_me"": 9.096725938107415, ""val_me12"": 5.4062734271884, ""mape_2021"": 61.285804748535156, ""mae_2021"": 10.899981498718262, ""mae12_2021"": 9.851564407348633, ""me_2021"": 9.69544029008642, ""me12_2021"": 9.278725532727721, ""epochs_trained"": 93}",2026-07-02T08:00:27.166678,completed
1,MAPE,96,2,relu,1,32,0.1,51.71213150024414,11.124734878540039,5.841507911682129,9.29633392218146,5.011121078785691,51.71213150024414,10.989596366882324,9.365033149719238,9.859969067570153,8.650691498466724,60.46836471557617,"{""loss"": 45.10214614868164, ""mape"": 45.10214614868164, ""mae"": 9.836280822753906, ""val_loss"": 51.71213150024414, ""val_mape"": 51.71213150024414, ""val_mae"": 11.124734878540039, ""lr"": 0.00010000000474974513, ""val_mae12"": 5.841507911682129, ""val_me"": 9.29633392218146, ""val_me12"": 5.011121078785691, ""mape_2021"": 60.46836471557617, ""mae_2021"": 10.989596366882324, ""mae12_2021"": 9.365033149719238, ""me_2021"": 9.859969067570153, ""me12_2021"": 8.650691498466724, ""epochs_trained"": 112}",2026-07-02T08:00:27.897538,completed
1,MAPE,96,2,relu,1,32,0.0,50.24261474609375,10.98394775390625,4.864507675170898,9.033580530889722,3.824866924431971,50.24261474609375,10.676188468933105,7.926263332366943,9.65446816178366,6.881146615559915,56.178924560546875,"{""loss"": 41.3353385925293, ""mape"": 41.3353385925293, ""mae"": 8.967400550842285, ""val_loss"": 50.24261474609375, ""val_mape"": 50.24261474609375, ""val_mae"": 10.98394775390625, ""lr"": 0.00010000000474974513, ""val_mae12"": 4.864507675170898, ""val_me"": 9.033580530889722, ""val_me12"": 3.824866924431971, ""mape_2021"": 56.178924560546875, ""mae_2021"": 10.676188468933105, ""mae12_2021"": 7.926263332366943, ""me_2021"": 9.65446816178366, ""me12_2021"": 6.881146615559915, ""epochs_trained"": 139}",2026-07-02T08:00:28.813656,completed
1,MAPE,96,2,relu,1,32,0.05,49.85039138793945,10.803224563598633,5.198698043823242,8.963536638087431,4.27269379549646,49.85039138793945,10.68036937713623,8.469759941101074,9.584159470140191,7.387095674578298,56.57147979736328,"{""loss"": 42.96754837036133, ""mape"": 42.96754837036133, ""mae"": 9.360139846801758, ""val_loss"": 49.85039138793945, ""val_mape"": 49.85039138793945, ""val_mae"": 10.803224563598633, ""lr"": 0.00010000000474974513, ""val_mae12"": 5.198698043823242, ""val_me"": 8.963536638087431, ""val_me12"": 4.27269379549646, ""mape_2021"": 56.57147979736328, ""mae_2021"": 10.68036937713623, ""mae12_2021"": 8.469759941101074, ""me_2021"": 9.584159470140191, ""me12_2021"": 7.387095674578298, ""epochs_trained"": 139}",2026-07-02T08:00:29.068786,completed
1,MAPE,96,2,relu,1,16,0.0,51.64269256591797,11.136489868164062,5.282537937164307,9.315600055166842,4.350125121823577,51.64269256591797,10.974725723266602,8.47461223602295,9.925931619187239,7.757310175491211,59.597354888916016,"{""loss"": 42.74228286743164, ""mape"": 42.74228286743164, ""mae"": 9.23430061340332, ""val_loss"": 51.64269256591797, ""val_mape"": 51.64269256591797, ""val_mae"": 11.136489868164062, ""lr"": 0.00010000000474974513, ""val_mae12"": 5.282537937164307, ""val_me"": 9.315600055166842, ""val_me12"": 4.350125121823577, ""mape_2021"": 59.597354888916016, ""mae_2021"": 10.974725723266602, ""mae12_2021"": 8.47461223602295, ""me_2021"": 9.925931619187239, ""me12_2021"": 7.757310175491211, ""epochs_trained"": 149}",2026-07-02T08:00:29.242711,completed
1,MAPE,96,2,relu,1,16,0.3,50.39850616455078,10.71760368347168,5.347259044647217,9.12909840751154,4.568648121148419,50.39850616455078,10.890304565429688,8.649336814880371,9.77317752353958,8.068136464924232,59.81062316894531,"{""loss"": 51.4266471862793, ""mape"": 51.4266471862793, ""mae"": 11.643677711486816, ""val_loss"": 50.39850616455078, ""val_mape"": 50.39850616455078, ""val_mae"": 10.71760368347168, ""lr"": 0.00010000000474974513, ""val_mae12"": 5.347259044647217, ""val_me"": 9.12909840751154, ""val_me12"": 4.568648121148419, ""mape_2021"": 59.81062316894531, ""mae_2021"": 10.890304565429688, ""mae12_2021"": 8.649336814880371, ""me_2021"": 9.77317752353958, ""me12_2021"": 8.068136464924232, ""epochs_trained"": 153}",2026-07-02T08:00:29.577014,completed
1,MAPE,96,2,relu,1,16,0.1,50.66128921508789,10.86748218536377,5.598456382751465,9.077949206356418,4.735813258685976,50.66128921508789,10.814336776733398,9.083381652832031,9.671471780706058,8.237683984122402,59.0028190612793,"{""loss"": 45.725399017333984, ""mape"": 45.725399017333984, ""mae"": 10.009353637695312, ""val_loss"": 50.66128921508789, ""val_mape"": 50.66128921508789, ""val_mae"": 10.86748218536377, ""lr"": 0.00010000000474974513, ""val_mae12"": 5.598456382751465, ""val_me"": 9.077949206356418, ""val_me12"": 4.735813258685976, ""mape_2021"": 59.0028190612793, ""mae_2021"": 10.814336776733398, ""mae12_2021"": 9.083381652832031, ""me_2021"": 9.671471780706058, ""me12_2021"": 8.237683984122402, ""epochs_trained"": 171}",2026-07-02T08:00:30.346050,completed
1,MAPE,96,2,relu,1,16,0.05,48.53535079956055,10.410013198852539,5.2734270095825195,8.673772618671682,4.267840301389147,48.53535079956055,10.47396469116211,8.505908012390137,9.314714478389144,7.450649597284478,55.876708984375,"{""loss"": 43.220340728759766, ""mape"": 43.220340728759766, ""mae"": 9.444600105285645, ""val_loss"": 48.53535079956055, ""val_mape"": 48.53535079956055, ""val_mae"": 10.410013198852539, ""lr"": 0.00010000000474974513, ""val_mae12"": 5.2734270095825195, ""val_me"": 8.673772618671682, ""val_me12"": 4.267840301389147, ""mape_2021"": 55.876708984375, ""mae_2021"": 10.47396469116211, ""mae12_2021"": 8.505908012390137, ""me_2021"": 9.314714478389144, ""me12_2021"": 7.450649597284478, ""epochs_trained"": 202}",2026-07-02T08:00:32.265107,completed
1,MAPE,96,2,relu,1,64,0.0,51.05095672607422,11.161298751831055,5.335000038146973,8.929127619632393,4.404294556255338,51.05095672607422,10.706807136535645,8.824849128723145,9.567423368134746,7.89256397025845,57.878379821777344,"{""loss"": 41.67433547973633, ""mape"": 41.67433547973633, ""mae"": 9.055728912353516, ""val_loss"": 51.05095672607422, ""val_mape"": 51.05095672607422, ""val_mae"": 11.161298751831055, ""lr"": 0.00010000000474974513, ""val_mae12"": 5.335000038146973, ""val_me"": 8.929127619632393, ""val_me12"": 4.404294556255338, ""mape_2021"": 57.878379821777344, ""mae_2021"": 10.706807136535645, ""mae12_2021"": 8.824849128723145, ""me_2021"": 9.567423368134746, ""me12_2021"": 7.89256397025845, ""epochs_trained"": 87}",2026-07-02T08:00:37.773423,completed
1,MAPE,96,2,relu,1,128,0.0,53.28167724609375,11.750121116638184,5.2687764167785645,9.269442039157722,4.350739829298973,53.28167724609375,10.976305961608887,8.755327224731445,9.894681869376843,7.895141639349145,59.7325325012207,"{""loss"": 43.38768005371094, ""mape"": 43.38768005371094, ""mae"": 9.477204322814941, ""val_loss"": 53.28167724609375, ""val_mape"": 53.28167724609375, ""val_mae"": 11.750121116638184, ""lr"": 0.00010000000474974513, ""val_mae12"": 5.2687764167785645, ""val_me"": 9.269442039157722, ""val_me12"": 4.350739829298973, ""mape_2021"": 59.7325325012207, ""mae_2021"": 10.976305961608887, ""mae12_2021"": 8.755327224731445, ""me_2021"": 9.894681869376843, ""me12_2021"": 7.895141639349145, ""epochs_trained"": 64}",2026-07-02T08:00:39.191083,completed
