run_num,model_type,lead_time,cycle,activation,num_layers,neurons,dropout,loss_value,val_mae,val_mae12,val_me,val_me12,val_mape,mae_2021,mae12_2021,me_2021,me12_2021,mape_2021,metrics,timestamp,status
1,MAPE,96,3,relu,3,16,0.1,45.590667724609375,9.288674354553223,8.724905014038086,7.430847018621208,8.264904415495202,45.590667724609375,10.344491004943848,9.91401481628418,8.851961503545223,9.497062890875728,59.25916290283203,"{""loss"": 49.851531982421875, ""mape"": 49.851531982421875, ""mae"": 11.098729133605957, ""val_loss"": 45.590667724609375, ""val_mape"": 45.590667724609375, ""val_mae"": 9.288674354553223, ""lr"": 0.00010000000474974513, ""val_mae12"": 8.724905014038086, ""val_me"": 7.430847018621208, ""val_me12"": 8.264904415495202, ""mape_2021"": 59.25916290283203, ""mae_2021"": 10.344491004943848, ""mae12_2021"": 9.91401481628418, ""me_2021"": 8.851961503545223, ""me12_2021"": 9.497062890875728, ""epochs_trained"": 82}",2026-07-02T08:36:53.409735,completed
1,MAPE,96,3,relu,3,16,0.0,45.19861602783203,9.19007682800293,10.567439079284668,6.744764516821796,10.46902419084861,45.19861602783203,10.185285568237305,12.312582015991211,8.08301710871047,12.264624700759908,60.93075180053711,"{""loss"": 45.18235778808594, ""mape"": 45.18235778808594, ""mae"": 9.76645278930664, ""val_loss"": 45.19861602783203, ""val_mape"": 45.19861602783203, ""val_mae"": 9.19007682800293, ""lr"": 0.00010000000474974513, ""val_mae12"": 10.567439079284668, ""val_me"": 6.744764516821796, ""val_me12"": 10.46902419084861, ""mape_2021"": 60.93075180053711, ""mae_2021"": 10.185285568237305, ""mae12_2021"": 12.312582015991211, ""me_2021"": 8.08301710871047, ""me12_2021"": 12.264624700759908, ""epochs_trained"": 117}",2026-07-02T08:36:57.268885,completed
1,MAPE,96,3,relu,3,16,0.05,45.46797180175781,9.34805679321289,9.4975004196167,7.286458645515893,9.208079049048559,45.46797180175781,10.278789520263672,10.894689559936523,8.64602067261168,10.646935133176328,59.77305221557617,"{""loss"": 48.13825225830078, ""mape"": 48.13825225830078, ""mae"": 10.621590614318848, ""val_loss"": 45.46797180175781, ""val_mape"": 45.46797180175781, ""val_mae"": 9.34805679321289, ""lr"": 0.00010000000474974513, ""val_mae12"": 9.4975004196167, ""val_me"": 7.286458645515893, ""val_me12"": 9.208079049048559, ""mape_2021"": 59.77305221557617, ""mae_2021"": 10.278789520263672, ""mae12_2021"": 10.894689559936523, ""me_2021"": 8.64602067261168, ""me12_2021"": 10.646935133176328, ""epochs_trained"": 109}",2026-07-02T08:36:57.421876,completed
1,MAPE,96,3,relu,3,16,0.3,50.86978530883789,10.452442169189453,7.325383186340332,8.958782288934124,6.613356099656132,50.86978530883789,11.132298469543457,8.867629051208496,10.162534141066432,8.344594942456654,62.31315231323242,"{""loss"": 61.54631042480469, ""mape"": 61.54631042480469, ""mae"": 13.880118370056152, ""val_loss"": 50.86978530883789, ""val_mape"": 50.86978530883789, ""val_mae"": 10.452442169189453, ""lr"": 0.00010000000474974513, ""val_mae12"": 7.325383186340332, ""val_me"": 8.958782288934124, ""val_me12"": 6.613356099656132, ""mape_2021"": 62.31315231323242, ""mae_2021"": 11.132298469543457, ""mae12_2021"": 8.867629051208496, ""me_2021"": 10.162534141066432, ""me12_2021"": 8.344594942456654, ""epochs_trained"": 112}",2026-07-02T08:36:58.311127,completed
1,MAPE,96,3,relu,3,32,0.05,45.252532958984375,9.157691955566406,12.347421646118164,6.501584182197876,12.42030802178594,45.252532958984375,10.13747501373291,14.428566932678223,7.76783930016118,14.46991093648093,62.79348373413086,"{""loss"": 46.4938850402832, ""mape"": 46.4938850402832, ""mae"": 10.173592567443848, ""val_loss"": 45.252532958984375, ""val_mape"": 45.252532958984375, ""val_mae"": 9.157691955566406, ""lr"": 0.00010000000474974513, ""val_mae12"": 12.347421646118164, ""val_me"": 6.501584182197876, ""val_me12"": 12.42030802178594, ""mape_2021"": 62.79348373413086, ""mae_2021"": 10.13747501373291, ""mae12_2021"": 14.428566932678223, ""me_2021"": 7.76783930016118, ""me12_2021"": 14.46991093648093, ""epochs_trained"": 69}",2026-07-02T08:37:38.143659,completed
1,MAPE,96,3,relu,3,32,0.1,45.19535446166992,9.125371932983398,10.685946464538574,6.878761821445679,10.70956015565936,45.19535446166992,10.212637901306152,12.32191276550293,8.217389392717326,12.3842802635316,61.19036102294922,"{""loss"": 47.909061431884766, ""mape"": 47.909061431884766, ""mae"": 10.49231243133545, ""val_loss"": 45.19535446166992, ""val_mape"": 45.19535446166992, ""val_mae"": 9.125371932983398, ""lr"": 0.00010000000474974513, ""val_mae12"": 10.685946464538574, ""val_me"": 6.878761821445679, ""val_me12"": 10.70956015565936, ""mape_2021"": 61.19036102294922, ""mae_2021"": 10.212637901306152, ""mae12_2021"": 12.32191276550293, ""me_2021"": 8.217389392717326, ""me12_2021"": 12.3842802635316, ""epochs_trained"": 74}",2026-07-02T08:37:38.207666,completed
1,MAPE,96,3,relu,2,256,0.0,4.173989295959473,0.8000223636627197,2.085893392562866,-0.23987926757972708,1.8172885599021784,4.173989295959473,0.8128135204315186,1.7066632509231567,0.05545133110607561,0.9872281456322632,4.999959468841553,"{""loss"": 3.2208731174468994, ""mape"": 3.2208731174468994, ""mae"": 0.6540483236312866, ""val_loss"": 4.173989295959473, ""val_mape"": 4.173989295959473, ""val_mae"": 0.8000223636627197, ""lr"": 0.00010000000474974513, ""val_mae12"": 2.085893392562866, ""val_me"": -0.23987926757972708, ""val_me12"": 1.8172885599021784, ""mape_2021"": 4.999959468841553, ""mae_2021"": 0.8128135204315186, ""mae12_2021"": 1.7066632509231567, ""me_2021"": 0.05545133110607561, ""me12_2021"": 0.9872281456322632, ""epochs_trained"": 405}",2026-07-02T08:37:54.042630,completed
1,MAPE,96,3,relu,2,256,0.3,4.182737350463867,0.7331125140190125,2.3580424785614014,-0.18990856038146783,2.2333121898544306,4.182737350463867,0.7684869766235352,1.672273874282837,0.12572927365855424,0.9701153572329267,5.019726276397705,"{""loss"": 7.7144551277160645, ""mape"": 7.7144551277160645, ""mae"": 1.702439308166504, ""val_loss"": 4.182737350463867, ""val_mape"": 4.182737350463867, ""val_mae"": 0.7331125140190125, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 2.3580424785614014, ""val_me"": -0.18990856038146783, ""val_me12"": 2.2333121898544306, ""mape_2021"": 5.019726276397705, ""mae_2021"": 0.7684869766235352, ""mae12_2021"": 1.672273874282837, ""me_2021"": 0.12572927365855424, ""me12_2021"": 0.9701153572329267, ""epochs_trained"": 414}",2026-07-02T08:37:59.828935,completed
1,MAPE,96,3,relu,3,64,0.0,44.19252395629883,8.830045700073242,15.29176139831543,5.717943853888169,15.423331339944843,44.19252395629883,9.962847709655762,17.326019287109375,7.0283455137191115,17.455678757951826,64.64592742919922,"{""loss"": 44.081363677978516, ""mape"": 44.081363677978516, ""mae"": 9.448637008666992, ""val_loss"": 44.19252395629883, ""val_mape"": 44.19252395629883, ""val_mae"": 8.830045700073242, ""lr"": 0.00010000000474974513, ""val_mae12"": 15.29176139831543, ""val_me"": 5.717943853888169, ""val_me12"": 15.423331339944843, ""mape_2021"": 64.64592742919922, ""mae_2021"": 9.962847709655762, ""mae12_2021"": 17.326019287109375, ""me_2021"": 7.0283455137191115, ""me12_2021"": 17.455678757951826, ""epochs_trained"": 55}",2026-07-02T08:38:06.626626,completed
1,MAPE,96,3,relu,2,256,0.1,4.074612617492676,0.7275628447532654,2.0706727504730225,-0.27887533480461446,1.823673500068962,4.074612617492676,0.7212847471237183,1.3681855201721191,0.0335156775458421,0.6682780238583732,4.519644260406494,"{""loss"": 5.016719818115234, ""mape"": 5.016719818115234, ""mae"": 1.0620981454849243, ""val_loss"": 4.074612617492676, ""val_mape"": 4.074612617492676, ""val_mae"": 0.7275628447532654, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 2.0706727504730225, ""val_me"": -0.27887533480461446, ""val_me12"": 1.823673500068962, ""mape_2021"": 4.519644260406494, ""mae_2021"": 0.7212847471237183, ""mae12_2021"": 1.3681855201721191, ""me_2021"": 0.0335156775458421, ""me12_2021"": 0.6682780238583732, ""epochs_trained"": 531}",2026-07-02T08:38:15.694823,completed
